Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
10194157,"Shadow and Bone (The Shadow and Bone Trilogy, #1)",Leigh Bardugo,"Bardugo, Leigh",,"=""1250048117""","=""9781250048110""",0,3.92,Henry Holt & Company,Hardcover,358,2012,2012,,2024/08/29,to-read,to-read (#1313),to-read,,,,0,0
34494,"The Wee Free Men (Discworld, #30; Tiffany Aching, #1)",Terry Pratchett,"Pratchett, Terry",,"=""0060012382""","=""9780060012380""",0,4.29,HarperTrophy,Mass Market Paperback,375,2004,2003,,2024/08/29,to-read,to-read (#1312),to-read,,,,0,0
3819326,"Angels' Blood (Guild Hunter, #1)",Nalini Singh,"Singh, Nalini",,"=""0425226921""","=""9780425226926""",0,4.07,Berkley Sensation,Mass Market Paperback,339,2009,2009,,2024/08/29,to-read,to-read (#1311),to-read,,,,0,0
15863832,"Angelfall (Penryn & the End of Days, #1)",Susan Ee,"Ee, Susan",,"=""1611094259""","=""9781611094251""",0,4.11,Skyscape,Kindle Edition,288,2012,2011,,2024/08/29,to-read,to-read (#1310),to-read,,,,0,0
147843,"Green Rider (Green Rider, #1)",Kristen Britain,"Britain, Kristen",,"=""0886778581""","=""9780886778583""",0,4.09,DAW Books,Mass Market Paperback,471,2000,1998,,2024/08/29,to-read,to-read (#1309),to-read,,,,0,0
30264,"Dead Witch Walking (The Hollows, #1)",Kim Harrison,"Harrison, Kim",,"=""""","=""""",0,4.04,HarperTorch,Mass Market Paperback,416,2004,2004,,2024/08/29,to-read,to-read (#1308),to-read,,,,0,0
150739,"Dealing with Dragons (Enchanted Forest Chronicles, #1)",Patricia C. Wrede,"Wrede, Patricia C.",,"=""015204566X""","=""9780152045661""",0,4.16,HMH Books for Young Readers,Paperback,240,2002,1990,,2024/08/29,to-read,to-read (#1307),to-read,,,,0,0
8490112,"Daughter of Smoke & Bone (Daughter of Smoke & Bone, #1)",Laini Taylor,"Taylor, Laini",,"=""0316134023""","=""9780316134026""",0,3.99,"Little, Brown Books for Young Readers",Hardcover,418,2011,2011,,2024/08/29,to-read,to-read (#1306),to-read,,,,0,0
13829,"Terrier (Beka Cooper, #1)",Tamora Pierce,"Pierce, Tamora",,"=""037581468X""","=""9780375814686""",0,4.16,Random House,Hardcover,581,2006,2006,,2024/08/29,to-read,to-read (#1305),to-read,,,,0,0
407813,"The Blue Sword (Damar, #1)",Robin McKinley,"McKinley, Robin",,"=""0441068804""","=""9780441068807""",0,4.21,Ace Books,Mass Market Paperback,248,1987,1982,,2024/08/29,to-read,to-read (#1304),to-read,,,,0,0
34197014,"Trickster's Choice (Daughter of the Lioness, #1)",Tamora Pierce,"Pierce, Tamora",,"=""""","=""""",0,4.26,Ember,Paperback,448,2017,2003,,2024/08/29,to-read,to-read (#1303),to-read,,,,0,0
13496,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,"Martin, George R.R.",,"=""0553588486""","=""9780553588484""",0,4.44,Bantam,Mass Market Paperback,835,2005,1996,,2024/08/29,to-read,to-read (#1302),to-read,,,,0,0
153008,"Kushiel's Dart (Phèdre's Trilogy, #1)",Jacqueline Carey,"Carey, Jacqueline",,"=""0330493744""","=""9780330493741""",0,4.02,Tor Fantasy,Paperback,1040,2003,2001,,2024/08/29,to-read,to-read (#1301),to-read,,,,0,0
153784,"First Test (Protector of the Small, #1)",Tamora Pierce,"Pierce, Tamora",,"=""0679889175""","=""9780679889175""",0,4.25,Random House Children's Books,Mass Market Paperback,240,2000,1999,,2024/08/29,to-read,to-read (#1300),to-read,,,,0,0
17332218,"Words of Radiance (The Stormlight Archive, #2)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765326361""","=""9780765326362""",5,4.76,Tor Books,Hardcover,1088,2014,2014,2024/08/26,2024/08/21,,,read,"This book. THIS BOOOOK! This is quite honestly one of my favourite books of all time. I absolutely loved following Shallan’s history and growth. It was sad and dark and beautiful all the same. Even her dry humour and quick tongue became all the more lovable and comforting. In the same vein, I really appreciated the internal moral struggle that Kaladin went through. Such a brilliant book with such radiant characters. We all just need a bit of insanity to get through our own storms.",,,1,0
7235533,"The Way of Kings (The Stormlight Archive, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765326353""","=""9780765326355""",5,4.67,Tor Books,Hardcover,1007,2010,2010,2024/08/21,2024/07/22,,,read,"I quite liked this book for many reasons. I almost put it on par with Pillars of the Earth in terms of the sheer detail in the exploration of each character and their inner worlds, thoughts and emotions. Firstly, I like it for its size - I am a sucker for long stories. I remember when I was reaching the end of the book I felt as though all the revelations seemed a but rushed because I like a long stew. Secondly, I like it for rekindling my love for fantasy and world building again. Sanderson does an absolutely incredible job at describing parts of Roshar and the jambalaya of cultures of its inhabitants. Yes, there were some faults - some redundant descriptions and very bad puns from Shallan, and at times simplistic prose (when one of the things I love about reading are how authors play around with language) - but I still loved it despite those. ",,,1,0
11702,The Labyrinth of Solitude and Other Writings,Octavio Paz,"Paz, Octavio","Lysander Kemp, Yara Milos","=""080215042X""","=""9780802150424""",0,4.10,Grove Press,Paperback,398,1994,1950,,2024/08/09,to-read,to-read (#1299),to-read,,,,0,0
45974,The Book of Disquiet,Fernando Pessoa,"Pessoa, Fernando",Richard Zenith,"=""0141183047""","=""9780141183046""",0,4.40,Penguin Classics,Paperback,544,2002,1982,,2024/08/09,to-read,to-read (#1298),to-read,,,,0,0
89220,The Complete Poems,Catullus,"Catullus, Catullus",Guy Lee,"=""0192835874""","=""9780192835871""",0,4.10,Oxford University Press,Paperback,195,1998,-60,,2024/08/09,to-read,to-read (#1297),to-read,,,,0,0
209828,Sappho,Sappho,"Sappho, Sappho",Mary Barnard,"=""""","=""""",0,4.20,University of California Press (Berkeley),Paperback,124,1999,-600,,2024/08/09,to-read,to-read (#1296),to-read,,,,0,0
23913,The Marriage of Heaven and Hell,William Blake,"Blake, William",,"=""0486281221""","=""9780486281223""",0,4.20,Dover Publications,Paperback,48,1994,1790,,2024/08/09,to-read,to-read (#1295),to-read,,,,0,0
118389,The Love Song of J. Alfred Prufrock and Other Poems,T.S. Eliot,"Eliot, T.S.",,"=""0848809971""","=""9780848809973""",0,4.32,Ameron,Hardcover,44,1976,1915,,2024/08/09,to-read,to-read (#1294),to-read,,,,0,0
41020406,The Black Flamingo,Dean Atta,"Atta, Dean",,"=""144494858X""","=""9781444948585""",0,4.34,Hodder Children's Books,Hardcover,360,2019,2019,,2024/08/09,to-read,to-read (#1293),to-read,,,,0,0
75504,The Collected Poems,Wallace Stevens,"Stevens, Wallace",,"=""0679726691""","=""9780679726692""",0,4.27,Vintage,Paperback,560,1990,1954,,2024/08/09,to-read,to-read (#1292),to-read,,,,0,0
99713,A Coney Island of the Mind,Lawrence Ferlinghetti,"Ferlinghetti, Lawrence",,"=""0811200418""","=""9780811200417""",0,4.16,New Directions,Paperback,93,1958,1958,,2024/08/09,to-read,to-read (#1291),to-read,,,,0,0
119239,Selected Poems,Lord Byron,"Byron, Lord","Susan J. Wolfson, Peter J. Manning","=""0140424504""","=""9780140424508""",0,4.06,Penguin Classics,Paperback,864,2006,1848,,2024/08/09,to-read,to-read (#1290),to-read,,,,0,0
23522212,Mouthful of Forevers,Clementine von Radics,"Radics, Clementine von",,"=""1449470793""","=""9781449470791""",0,3.99,Andrews McMeel Publishing,Paperback,112,2015,2015,,2024/08/09,to-read,to-read (#1289),to-read,,,,0,0
112110,Lyrical Ballads,William Wordsworth,"Wordsworth, William","Samuel Taylor Coleridge, Michael         Schmidt","=""0140424628""","=""9780140424621""",0,3.95,Penguin Classics,Paperback,118,2006,1798,,2024/08/09,to-read,to-read (#1288),to-read,,,,0,0
35297455,For Every One,Jason Reynolds,"Reynolds, Jason",,"=""1481486241""","=""9781481486248""",0,4.29,Atheneum/Caitlyn Dlouhy Books,Hardcover,102,2018,2018,,2024/08/09,to-read,to-read (#1287),to-read,,,,0,0
724371,The Lady of Shalott,Alfred Tennyson,"Tennyson, Alfred",Charles Keeping,"=""0192723715""","=""9780192723710""",0,4.19,Oxford University Press,Paperback,40,1999,1833,,2024/08/09,to-read,to-read (#1286),to-read,,,,0,0
313277,Birthday Letters,Ted Hughes,"Hughes, Ted",,"=""0374525811""","=""9780374525811""",0,3.90,"Farrar, Straus and Giroux",Paperback,198,1999,1998,,2024/08/09,to-read,to-read (#1285),to-read,,,,0,0
23705600,Catalog of Unabashed Gratitude,Ross Gay,"Gay, Ross",,"=""0822963310""","=""9780822963318""",0,4.24,University of Pittsburgh Press,Paperback,112,2015,2015,,2024/08/09,to-read,to-read (#1284),to-read,,,,0,0
293918,Song of Myself,Walt Whitman,"Whitman, Walt",,"=""142092706X""","=""9781420927061""",0,4.16,Digireads.com,Paperback,80,2006,1856,,2024/08/09,to-read,to-read (#1283),to-read,,,,0,0
65336,Selected Poems (William Carlos Williams),William Carlos Williams,"Williams, William Carlos",Charles Tomlinson,"=""081120958X""","=""9780811209588""",0,4.17,New Directions,Paperback,302,1985,1963,,2024/08/09,to-read,to-read (#1282),to-read,,,,0,0
36690608,Useless Magic: Lyrics and Poetry,Florence Welch,"Welch, Florence",,"=""0241347939""","=""9780241347935""",0,4.31,Fig Tree,Hardcover,288,2018,2018,,2024/08/09,to-read,to-read (#1281),to-read,,,,0,0
158005,Book of Longing,Leonard Cohen,"Cohen, Leonard",,"=""0771022298""","=""9780771022296""",0,4.00,McClelland & Stewart,Paperback,240,2007,2006,,2024/08/09,to-read,to-read (#1280),to-read,,,,0,0
8537327,Inside Out & Back Again,Thanhhà Lại,"Lại, Thanhhà",,"=""0061962783""","=""9780061962783""",0,4.12,HarperCollins,Hardcover,262,2011,2011,,2024/08/09,to-read,to-read (#1279),to-read,,,,0,0
35084223,Bone,Yrsa Daley-Ward,"Daley-Ward, Yrsa",,"=""014313261X""","=""9780143132615""",0,4.15,Penguin Books,Paperback,138,2017,2014,,2024/08/09,to-read,to-read (#1278),to-read,,,,0,0
269322,The Raven and Other Poems,Edgar Allan Poe,"Poe, Edgar Allan",,"=""0439224063""","=""9780439224062""",0,4.30,Scholastic Paperbacks,Paperback,73,2002,1845,,2024/08/09,to-read,to-read (#1277),to-read,,,,0,0
26596,"E.E. Cummings: Complete Poems 1904-1962 (Revised, Corrected, and Expanded Edition)",E.E. Cummings,"Cummings, E.E.",George J. Firmage,"=""0871401525""","=""9780871401526""",0,4.35,"Liveright/W.W. Norton & Company, Inc.",Hardcover,1136,1994,1991,,2024/08/09,to-read,to-read (#1276),to-read,,,,0,0
38504,You Get So Alone at Times That it Just Makes Sense,Charles Bukowski,"Bukowski, Charles",,"=""0876856830""","=""9780876856833""",0,4.17,Black Sparrow Press,Paperback,320,1986,1986,,2024/08/09,to-read,to-read (#1275),to-read,,,,0,0
565149,Illuminations,Arthur Rimbaud,"Rimbaud, Arthur",Louise Varèse,"=""0811201848""","=""9780811201841""",0,4.33,New Directions ,Paperback,182,1957,1875,,2024/08/09,to-read,to-read (#1274),to-read,,,,0,0
142080,"Collected Poems, 1909-1962",T.S. Eliot,"Eliot, T.S.",,"=""0151189781""","=""9780151189786""",0,4.29,Harcourt Brace,Hardcover,240,1963,1963,,2024/08/09,to-read,to-read (#1273),to-read,,,,0,0
40519259,Shout,Laurie Halse Anderson,"Anderson, Laurie Halse",,"=""0670012106""","=""9780670012107""",0,4.25,Viking Books,Hardcover,304,2019,2019,,2024/08/09,to-read,to-read (#1272),to-read,,,,0,0
67522,The Collected Poems of Emily Dickinson,Emily Dickinson,"Dickinson, Emily",Rachel Wetzsteon,"=""1593080506""","=""9781593080501""",0,4.23,Sterling Publishing,Paperback,400,2003,1924,,2024/08/09,to-read,to-read (#1271),to-read,,,,0,0
12204,The Road Not Taken and Other Poems,Robert Frost,"Frost, Robert",,"=""0486275507""","=""9780486275505""",0,4.27,"Dover Publications, Incorporated",Paperback,49,2016,1916,,2024/08/09,to-read,to-read (#1270),to-read,,,,0,0
367802,Collected Poems,Dylan Thomas,"Thomas, Dylan",,"=""0811202054""","=""9780811202053""",0,4.20,New Directions,Paperback,203,1971,1952,,2024/08/09,to-read,to-read (#1269),to-read,,,,0,0
11627,The Colossus and Other Poems,Sylvia Plath,"Plath, Sylvia",,"=""0375704469""","=""9780375704468""",0,4.17,Vintage,Paperback,84,1998,1960,,2024/08/09,to-read,to-read (#1268),to-read,,,,0,0
36477795,If They Come for Us,Fatimah Asghar,"Asghar, Fatimah",,"=""052550978X""","=""9780525509783""",0,4.23,One World,Paperback,100,2018,2018,,2024/08/09,to-read,to-read (#1267),to-read,,,,0,0
21532793,War of the Foxes,Richard Siken,"Siken, Richard",,"=""1556594771""","=""9781556594779""",0,4.15,Copper Canyon Press,Paperback,49,2015,2015,,2024/08/09,to-read,to-read (#1266),to-read,,,,0,0
325785,Capital: A Critique of Political Economy Volume 1,Karl Marx,"Marx, Karl",,"=""0140445684""","=""9780140445688""",0,4.09,Penguin Classics,Paperback,1152,1992,1867,,2024/08/06,to-read,to-read (#1155),to-read,,,,0,0
6122735,"The Night Angel Trilogy (Night Angel, #1-3)",Brent Weeks,"Weeks, Brent",,"=""160751351X""","=""9781607513513""",0,4.43,SFBC,Hardcover,1392,2009,2009,,2024/08/07,to-read,to-read (#1265),to-read,,,,0,0
14249,Prodigal Summer,Barbara Kingsolver,"Kingsolver, Barbara",,"=""0060959037""","=""9780060959036""",0,4.04,Harper Perennial,Paperback,444,2001,2000,,2024/08/07,to-read,to-read (#1264),to-read,,,,0,0
17461,"Misty of Chincoteague (Misty, #1)",Marguerite Henry,"Henry, Marguerite",Wesley Dennis,"=""1416927832""","=""9781416927839""",0,4.07,Aladdin,Paperback,176,2006,1947,,2024/08/07,to-read,to-read (#1263),to-read,,,,0,0
14285,Lives of Girls and Women,Alice Munro,"Munro, Alice",,"=""0375707492""","=""9780375707490""",0,3.95,Knopf Doubleday Publishing Group,Paperback,277,2001,1971,,2024/08/07,to-read,to-read (#1262),to-read,,,,0,0
16002675,The Secret Keeper,Kate Morton,"Morton, Kate",,"=""1742374379""","=""9781742374376""",0,4.16,Allen & Unwin Australia,Paperback,592,2012,2012,,2024/08/07,to-read,to-read (#1261),to-read,,,,0,0
35036409,"My Brilliant Friend (Neapolitan Novels, #1)",Elena Ferrante,"Ferrante, Elena",Ann Goldstein,"=""""","=""""",0,4.05,Penguin Random House ,Paperback,331,2012,2011,,2024/08/07,to-read,to-read (#1260),to-read,,,,0,0
91661,"The Beekeeper's Apprentice (Mary Russell and Sherlock Holmes, #1)",Laurie R. King,"King, Laurie R.",,"=""0553381520""","=""9780553381528""",0,4.05,Bantam,Paperback,384,2002,1994,,2024/08/07,to-read,to-read (#1259),to-read,,,,0,0
152519,Incidents in the Life of a Slave Girl,Harriet Ann Jacobs,"Jacobs, Harriet Ann",Linda Brent,"=""0486419312""","=""9780486419312""",0,4.16,Dover Publications,Paperback,176,2001,1861,,2024/08/07,to-read,to-read (#1258),to-read,,,,0,0
5826,Bel Canto,Ann Patchett,"Patchett, Ann",,"=""""","=""""",0,3.94,Harper Perennial,Paperback,318,2023,2001,,2024/08/07,to-read,to-read (#1257),to-read,,,,0,0
16343,"The Mysterious Affair at Styles (Hercule Poirot, #1)",Agatha Christie,"Christie, Agatha",,"=""0646418432""","=""9780646418438""",0,4.00,Deodand,Paperback,121,2002,1920,,2024/08/07,to-read,to-read (#1256),to-read,,,,0,0
43483262,"Love is the Answer, God is the Cure: A True Story of Abuse, Betrayal and Unconditional Love",Aimee Cabo Nikolov,"Nikolov, Aimee Cabo",,"=""0578433869""","=""9780578433868""",0,4.30,Inspirational Books Publishing,Paperback,150,2019,2018,,2024/08/07,to-read,to-read (#1255),to-read,,,,0,0
231821,The Incredible Journey,Sheila Burnford,"Burnford, Sheila",,"=""0440226708""","=""9780440226703""",0,4.16,Random House Childrens Books,Paperback,145,1996,1960,,2024/08/07,to-read,to-read (#1254),to-read,,,,0,0
32075671,"The Hate U Give (The Hate U Give, #1)",Angie Thomas,"Thomas, Angie",,"=""0062498533""","=""9780062498533""",0,4.46,Balzer + Bray,Hardcover,454,2017,2017,,2024/08/07,to-read,to-read (#1253),to-read,,,,0,0
51019,Cat’s Eye,Margaret Atwood,"Atwood, Margaret",,"=""0385491026""","=""9780385491020""",0,3.95,Anchor,Paperback,462,1998,1988,,2024/08/07,to-read,to-read (#1252),to-read,,,,0,0
224387,A Vindication of the Rights of Woman,Mary Wollstonecraft,"Wollstonecraft, Mary","Miriam Brody, Bebi Fernández","=""0141441259""","=""9780141441252""",0,3.91,Penguin Classics,Paperback,269,2004,1792,,2024/08/07,to-read,to-read (#1251),to-read,,,,0,0
7815,The Year of Magical Thinking,Joan Didion,"Didion, Joan",,"=""1400078431""","=""9781400078431""",0,3.93,Vintage,Paperback,227,2007,2005,,2024/08/07,to-read,to-read (#1250),to-read,,,,0,0
32234,White Oleander,Janet Fitch,"Fitch, Janet",,"=""0316182540""","=""9780316182546""",0,4.00,"Little, Brown and Company",Mass Market Paperback,446,2001,1999,,2024/08/07,to-read,to-read (#1249),to-read,,,,0,0
140963,O Pioneers!,Willa Cather,"Cather, Willa",,"=""0679743626""","=""9780679743620""",0,3.90,Vintage,Paperback,159,1992,1913,,2024/08/07,to-read,to-read (#1248),to-read,,,,0,0
15819028,"The Golem and the Jinni (The Golem and the Jinni, #1)",Helene Wecker,"Wecker, Helene",,"=""0062110837""","=""9780062110831""",0,4.13,Harper,Hardcover,486,2013,2013,,2024/08/07,to-read,to-read (#1247),to-read,,,,0,0
23522,Mythology,Edith Hamilton,"Hamilton, Edith",Steele Savage,"=""0316341517""","=""9780316341516""",0,4.03,"Little, Brown and Company",Paperback,497,1998,1942,,2024/08/07,to-read,to-read (#1246),to-read,,,,0,0
12172,Memoirs of Hadrian,Marguerite Yourcenar,"Yourcenar, Marguerite",Grace Frick,"=""0374529264""","=""9780374529260""",0,4.22,FSG Adult,Paperback,347,2005,1951,,2024/08/07,to-read,to-read (#1245),to-read,,,,0,0
5886881,Dark Places,Gillian Flynn,"Flynn, Gillian",,"=""0307341569""","=""9780307341563""",0,3.95,Shaye Areheart Books,Hardcover,424,2009,2009,,2024/08/07,to-read,to-read (#1244),to-read,,,,0,0
18045891,Sharp Objects,Gillian Flynn,"Flynn, Gillian",,"=""0297851535""","=""9780297851530""",0,4.01,Broadway Paperbacks,Paperback,254,2007,2006,,2024/08/07,to-read,to-read (#1243),to-read,,,,0,0
11366,The Guns of August,Barbara W. Tuchman,"Tuchman, Barbara W.",Robert K. Massie,"=""0345476093""","=""9780345476098""",0,4.18,Ballantine Books,Paperback,606,2004,1962,,2024/08/07,to-read,to-read (#1242),to-read,,,,0,0
49011,The Bloody Chamber and Other Stories,Angela Carter,"Carter, Angela",,"=""014017821X""","=""9780140178210""",0,3.91,Penguin Books,Paperback,126,1990,1979,,2024/08/07,to-read,to-read (#1241),to-read,,,,0,0
3867,The History of Love,Nicole Krauss,"Krauss, Nicole",,"=""0393328627""","=""9780393328622""",0,3.92,W. W. Norton & Company,Paperback,255,2006,2005,,2024/08/07,to-read,to-read (#1240),to-read,,,,0,0
37095,The Shell Seekers,Rosamunde Pilcher,"Pilcher, Rosamunde",,"=""051722285X""","=""9780517222850""",0,4.19,Gramercy,Hardcover,544,2004,1987,,2024/08/07,to-read,to-read (#1239),to-read,,,,0,0
16527,Daughter of Fortune,Isabel Allende,"Allende, Isabel",,"=""0061120251""","=""9780061120251""",0,3.94,Harper Perennial,Paperback,432,2006,1998,,2024/08/07,to-read,to-read (#1238),to-read,,,,0,0
284996,The Complete Stories,Flannery O'Connor,"O'Connor, Flannery",Robert Giroux,"=""""","=""""",0,4.39,"Farrar, Straus & Giroux",Paperback,555,1971,1971,,2024/08/07,to-read,to-read (#1237),to-read,,,,0,0
38990,Fun Home: A Family Tragicomic,Alison Bechdel,"Bechdel, Alison",,"=""0618477942""","=""9780618477944""",0,4.08,Houghton Mifflin Company,Hardcover,232,2006,2006,,2024/08/07,to-read,to-read (#1236),to-read,,,,0,0
368916,"84, Charing Cross Road",Helene Hanff,"Hanff, Helene",,"=""""","=""""",0,4.16,Penguin Books,Paperback,106,1990,1970,,2024/08/07,to-read,to-read (#1235),to-read,,,,0,0
82192,"The Crystal Cave (Arthurian Saga, #1)",Mary  Stewart,"Stewart, Mary",,"=""0060548258""","=""9780060548254""",0,4.13,Eos,Paperback,494,2003,1970,,2024/08/07,to-read,to-read (#1234),to-read,,,,0,0
25354,Bastard Out of Carolina,Dorothy Allison,"Allison, Dorothy",,"=""0452287057""","=""9780452287051""",0,4.14,Plume,Mass Market Paperback,320,2005,1992,,2024/08/07,to-read,to-read (#1233),to-read,,,,0,0
9516,"Persepolis: The Story of a Childhood (Persepolis, #1)",Marjane Satrapi,"Satrapi, Marjane",Mattias Ripa,"=""037571457X""","=""9780375714573""",0,4.27,Pantheon,Paperback,153,2004,2003,,2024/08/07,to-read,to-read (#1232),to-read,,,,0,0
1170158,"The Earthsea Trilogy (Earthsea Cycle, #1-3)",Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""0140050930""","=""9780140050936""",0,4.28,Penguin Books Limited,Paperback,478,1979,1968,,2024/08/07,to-read,to-read (#1231),to-read,,,,0,0
1848,Wild Swans: Three Daughters of China,Jung Chang,"Chang, Jung",,"=""""","=""""",0,4.29,Simon & Schuster,Paperback,562,2003,1991,,2024/08/07,to-read,to-read (#1230),to-read,,,,0,0
52397,"Parable of the Sower (Earthseed, #1)",Octavia E. Butler,"Butler, Octavia E.",,"=""0446675504""","=""9780446675505""",0,4.21,Grand Central Publishing,Paperback,345,2000,1993,,2024/08/07,to-read,to-read (#1229),to-read,,,,0,0
